username,poster_id,gender,time,content,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/25,能吃是福 ,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/25,最让我温暖的两部美剧,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/24,哈哈哈老司机之歌//:一个人抵五百只鸭,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/23,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/22,富江出来啦//:还有两分怕你骄傲！ //:我给你8分 //:吓死宝宝了！瘆的慌！,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/17,笑死宝宝了,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/15,世界不会对你招招手说小伙子过来我跟你谈谈，他总是啪一大耳刮子把你抡翻在地然后跟你说，看到没，这个世界是这个样子的，你想一下是不是还要爬起来，世界感受不到你的恶意，世界知道你是个傻逼。 ,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/14,打人，是不对的，但是该打。,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/12,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/12,什么鬼,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/11,源稚女,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/10,超级碗，我懂的,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/7,有笑泪，有阴晴，相伴一场，人来人往，只是日常。没有跨不过去的坎。,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/6,怪只怪糖在水中聚散都不由己//: //:233333,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/6,没有谁是不能吃苦的，不能吃就滚回娘胎里去吧,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/4,啊啊啊啊啊,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/4,泰迪在旁边表示这是我教出来的好汪//: 如果你们是地，还笑得出来吗？ //:真·日地_(??`」 ∠)_ //:喂？妖妖零吗？,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/4,哈哈哈看不懂猜不透,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/4,,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/2,真鸡汤 //:听大大的话 //:2016，加油??//:这碗鸡汤我就先干为敬了,,,,
一只没有过去和未来的猹,3382933900,m,2016/1/1,,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/30,右边好烦哦//: →_→晒干了以后//:你觉得可爱？ ,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/28,//: 不要这样 我泪点低//:摸摸宝贝 //:跟着哭 //:不哭宝贝 //:好心疼//:心疼 //:看一半看不下去了要哭 //:宝宝坚强不哭不哭看得我眼泪都出来了,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/28,这他妈得吓死,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/28,我爱什么，我爱钱 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/28,猫侍,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/28,小家伙萌的哟,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/27,你变了//:亚军沐的嘲讽。。桑不起,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/25,//:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/25,bgm鬼新娘//:也是拼了,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/25,我他妈想做上堡和缥缈录啊西坝，等我三年啊,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/25,,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/25,快递最快也就是今天了，开动啦  ,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/24,昂热，零，凯撒，芬格尔，诺诺，路明非，路明泽，绘梨衣，夏弥，楚子航,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/22,嗯，大半夜我都想哭了,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/22,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/22,你错了,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/20,,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/19,报应,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/18,分享图片 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/18,复仇三部曲,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/15,wow,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/14,怪不得叫球球,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/13,大船长,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/13,这个嘛，其实就是贱，年纪大一点就好了,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/13,别逗了猪脚在哪儿我怎么没看见呢,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/13,云备胎,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/6,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/12/2,好听//: 嗯,,,,
一只没有过去和未来的猹,3382933900,m,2015/11/16,李狗嗨  ,,,,
一只没有过去和未来的猹,3382933900,m,2015/11/8,么么么么,,,,
一只没有过去和未来的猹,3382933900,m,2015/11/5,Remember，Guy Fawkes,,,,
一只没有过去和未来的猹,3382933900,m,2015/11/5,hapyyhappy,,,,
一只没有过去和未来的猹,3382933900,m,2015/11/5,真好//: 真幸福,,,,
一只没有过去和未来的猹,3382933900,m,2015/11/3,//: 哎呀讨厌别露出那个表情嘛 //:23333,,,,
一只没有过去和未来的猹,3382933900,m,2015/11/2,//: 太浪漫了，好赞,,,,
一只没有过去和未来的猹,3382933900,m,2015/11/2,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/11/2,我敬季老是条条汉子,,,,
一只没有过去和未来的猹,3382933900,m,2015/11/2,你瞅啥！,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/27,//:  //:一只小蜜蜂呀！飞到花丛中呀！,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/27,//: 出神入化 //:哈哈哈哈哈哈哈哈哈哈,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/22,//:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/22, //:哈哈哈哈 //://: ,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/22,侧面霸道总裁，正面隔壁二愣子,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/22, //:哈哈哈哈哈哈哈哈哈不错！//:哈哈哈哈哈哈哈哈哈哈哈哈哈哈//：hhhhhhhhhhhhhh,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/19,嘤嘤嘤嘤,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/16,有时候付出多了反而会被看不起，不是谁都认识珍惜两个字 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/16,想活，是这世上所有生物的本质，要对这个世界有多绝望，才会去死。 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/14,不知道你们有没有看过咒怨,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/13,我日我日我日我日我日我日，上堡改了！要拍了！,,,,
一只没有过去和未来的猹,3382933900,m,2015/10/9,麻痹的 //:哈哈哈哈快给我删掉//: 哈哈哈哈哈哈心服口服 //:哈哈哈哈哈没错！,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/26,oh,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/25,这语气真耳熟,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/22,原来如此 //:一首《你的样子》献给大家，希望大家喜欢//: 懂了 //:真是多才多艺 //:服气 //:服,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/22,我也不是大无畏，我也不是不怕死,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/22,人嘛，都贱,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/19,有一种吉普赛女郎的感觉,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/18,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/18,“今夜，宇宙将为你闪烁” //:“妈妈，我们未来见。”,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/16,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/16,//:求狗狗的心里阴影面积…………,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/16,//:好美，想在书海里打个滚,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/15,腥风血雨 //:好看 //:喜欢 //:马路上的史诗 //：脑洞版拆弹部队 //: 好看,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/15,哈哈哈哈哈 //:→_→//：一看就不像只正经刺猬！,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/15,都不认识了,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/14,小时候想去大草原做这个 //:大萌喵,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/14,收 //:转需！用AI绘制图案~,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/7,人类必须灭亡，世界属于三体！ //:,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/7,原来是这个原理,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/6,不要拿我的德普跟这个死胖子比,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/3,但愿,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/2,//:蠢萌！,,,,
一只没有过去和未来的猹,3382933900,m,2015/9/2,妈的年轻真好 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/31,//:不得了 //:好萌啊 //:想一窝全抱走！ //:长大是萌蠢到不行不行的,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/27,希望我这么低调不会有人看我不顺眼,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/27,怎么可以吃兔兔 //:哈哈哈哈哈哈哈哈哈哈哈哈哈 //:只是有点胖而已哈哈哈哈,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/27,不用，岳父，你怎么样我都喜欢[呵呵],,,,
一只没有过去和未来的猹,3382933900,m,2015/8/24,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/23,//:画面太美~,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/23,,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/21,//: 高中的时候理科班男生推荐给我九州，就在一本书里最喜欢缥缈录。啊，一晃好多年。颠沛流离，真诚，以及巴厘岛，好多心情奇怪的很明白。虽然微博总吐槽龙三口水描写多，但是所有故事的主角，依然是那个孤独而愿意付出一切守护别人的男孩。写了这么多年，真的不容易。,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/21,,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/21,然而永远也不会在市面上看到,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/21,真正难受的，也就那么几年,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/20, //:一把辛酸泪…简直比我都能干//:好有灵性啊//:好聪明啊//:天啊//:我的天？//:惊呆了。。,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/20,怎么过，躺着过 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/19,傻逼莱 //:特殊的拍照技巧,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/19,change the world,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/19,瑞秋阿姨,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/19, //:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/17,好萌啊,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/14,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/11,,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/11,血债血偿吧,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/11,哈哈哈小爷今天心情好,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/11,,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/11, //:二哈这只磨人的小妖精,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/10,如此真心，日月可鉴 //:被深深打动 //:天下间竟有如此痴情男子 //:爱情来之不易 //:小伙确实非常有毅力 //:哈哈哈哈哈！！！我能坚持三天,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/10,啊哈 //:我也是醉了哈哈,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/10,//:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/9,苍天饶过谁！ //:不信抬头看，后面的梗你们补,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/8,爱。谁。谁。 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/4, //:回复:这种忠义双全的微博要转出来！//:南叔贼帅,,,,
一只没有过去和未来的猹,3382933900,m,2015/8/2,苟延残喘 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/31,地狱里很好的，坏人们泡在岩浆浴里一起讲冷笑话 //:,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/30,有生之年，狭路相逢，终不能幸免,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/28,将来 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/26,所以我看这玩意儿只听歌，别的环节不想看 //:哈哈哈哈哈………,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/25,做错事是会有代价的，各种形式的。 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/24,吃我fff团八十级魔导大火球术！,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/22,一眼看到老婆 //:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/22,穿越时空的少女中毒了？ //:没关系，我在未来等你。,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/22,一坨大金子！吴宗宪当年真是没话说,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/22,蛮带感的 //:,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/22,看了鼓手之后对老师演的所有角色都有一种违和感怎么办,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/22,沈从文 //:好美！,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/20,mint flavor？,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/20,减肥已经很累了，运动完一看，还有这么多宵夜要吃 //:还有身体乳 //:敷面膜擦水擦乳擦霜吹头发梳头发捡头发，啊，为什么不能直接睡觉 //:崩溃 //:看哭????,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/20,好想吃他做的鸡 //:二十年鸡白吃了//: 口味好重//: //: 卧槽！！！,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/20, //:天惹噜 //:∠( ? 」∠)＿马克//: 不争气的咽了下口水//:好想吃,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/20,当初老友记可喜欢了,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/20,??gaga新片差不多要上了吧,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/18,不还手，不放手 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/18,叼叼叼 //:,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/16,万分期待 //://: //: //://:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/16,晚安,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/15,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/14,老爷子 //:赞,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/14,紫霞的那个时候 //:你們喜歡那個時候的我？,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/14,深 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/13,,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/12,真是讨厌天天放我老婆照片,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/12,变魔术都这么用心，空中时估计是p上去的，色调不搭，降落时呈平扑状，而掉进室内瞬间看到的是平地起跳后姿势，另外，就算你底下铺了十层防护垫，9000英尺，换算是2743米，也就是说在2700米的高空简单说这个时候的人下落速度为35-55每秒，开车来打比方就是150迈到170迈砸向地面，自己体会下。,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/12,浙江工商局,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/12,狗尾巴草能开出什么花,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/12,神似猩球崛起里的凯撒... ,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/11,果然在中国经典是不容易延续的 //:看不了 //:没法看,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/11,图九get //:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/11,看着我的眼睛人类 //:,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/11,帅帅帅 //:帅飞,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/10,听君一席话 //://:嗯,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/10,新婚快乐金哥,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/10,//://: //: ,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/10,卧槽卧槽卧槽 //:带你装逼带你飞。。。,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/10,有点儿过了 //://: //: //: //: ,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/10,goodidea,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/9,疤还没结好我就又把它撕开 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/9,,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/9,快来武汉开店,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/7,你把红烧牛肉和老坛酸菜吃了都没什么，但如果你碰的是小鸡炖蘑菇，抱歉咱关系到这儿了 //:hhhh //:爱情在吃前只是一盘散沙 //:哈哈哈哈哈哈哈不许吃我的香辣牛肉 //:哈哈哈哈哈哈如果你把那个排骨的吃了我们就都冷静一下吧,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/7,然后又秀了一段二十分钟的双倍摇摆和半个小时的高潮切换 //:说罢老师抄起鼓棒在学生屁股上来了一段400节奏的solo,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/7,??朝大海 //:春暖 花开 //:jb面朝大海??,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/7,“我只是一个演员”,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/7,oh 亲爱的 //:第一口蛋糕的滋味，第一次生病需要喝药水 //:只是因为在人群中多看了你一眼，再也没法忘掉你容颜 //:原来太帅也是一种罪。,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/7,我的节目《王小波-《爱你就像爱生命》》已经上传，来自FM1821589 一只没有过去未来的猹，快来听听（下载 可离线收听） ,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/6,流离之人才追逐幻影,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/6,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/6,喜欢,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/6,教啥设计的这么哲学 //:唉唉(?﹃??),,,,
一只没有过去和未来的猹,3382933900,m,2015/7/5,你们喜欢的肌肉发达男，给你给你 //:,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/5,娶了我唯一看过那一届快女的季军，珍惜吧大叔，别老是怂。,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/5,啊啊啊 //:树上结了一串元宵,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/5,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/5,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/4,,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/3,“我不在的这段日子里你的头发长了，像是比别人多活了好些年，但你一笑我又傻了，怀疑自己只不过下楼买了一瓶水” ,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/2,调皮 //:哈哈哈哈哈哈哈哈哈哈哈,,,,
一只没有过去和未来的猹,3382933900,m,2015/7/2,,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/30,[呵呵] //:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/30,真是迷//:??,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/29,听君一席话，胜读十年书 //://:,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/29,哎，看的时候感觉没这么恶 //:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/28,我诚心诚意跟你们做朋友，可你们呢？却非要拿我当爸爸。 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/28,你们这群傻逼看什么看,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/28,感人肺腑，还是贫乳好//:心疼//:人间胸器！//: 哈哈哈哈哈哈哈,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/28,迷宫弹珠纸牌win98winme滚珠鼠标软盘瑞星小狮子鞋套，我还只有18啊，承受着这个年纪不该有的见识，好累,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/27,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/24,//:非常地不小心 //: 哈哈哈，实在是太不小心了 //: 你告诉我她是不小心考了高分，不小心填了十页左右的申请表，不小心写了PS，也许还不小心写了SOP，再不小心要了至少三封推荐信，还不小心递交了奖学金申请，最后不小心交了申请费和成绩递交费？,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/24,慢慢来,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/24,跟着我左手右手一个慢动作,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/24,当年的快乐女生也只有她一直比较纯粹的唱歌了,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/24,书到了，接到快递电话还想了半天，没买东西啊，拆开看到信才知道，用心良苦，万分期待。 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/24,拍龙族选址么！！,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/24,“喜欢一个人就该满世界的去找，不要在原地等” ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/23,你真浪漫,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/23,我觉得生活里所谓的关机试试，多喝水，不行就分，只是为自己找的一个开脱而已，其实所有一切四个字就可以了，都会过去。 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/23,只能靠自己啦，你好啊世界。 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/22,听成绩一定要用右耳听，因为左耳靠近心脏，可能会猝死 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/22,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/22,古城晚上就这样 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/22,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/22,    //:未成年人的恶是纯粹的恶//: 我要气死了 //: //:天哪！！！//: 操 看了来气 //:我操你媽逼還是不是人 這麼小心就這麼歹毒長大還不得殺人放火 建議終生監禁,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/22,杰伦，以后lol都要听着你的声音撸了 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/21,你到沙漠上去，晚上抬头就可以看到银河 //:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/20,再见 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/20,这么多年我一直都是这样吃啊 //:然而我们胖子都能在融化前光速吃完//: 我一直都是这样吃… 这样冰棍融化了都不会到手上啊…,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/20,小香,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/19,“那些说了再见的人，记得一定要回来” ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/19,从前慢 //:笑死了 //:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/19,可以纹哈士奇嘛  //:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/19,如此甚好,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/19,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/18,分享图片 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/18,分享图片 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/17,整个世界斑斓可爱，天突然黑了 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/17,别回头，会失望 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/17,bravo ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/16,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/16,都在等 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/16,库里的三分[呵呵] ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/16,nice,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/15,你来人间一趟，要看看太阳，和喜欢的人手拉手，走在街上。 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/15,日出 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/14,浪声，风声 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/13,十点飞机。 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/13,我阿尔萨斯今天便是要逆天啊哈哈哈哈 //:巫妖王哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈人已经笑傻了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/13,这跟你你长得什么样，是不是废物，有没有钱，有什么关系呢？ ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/12,比如猥琐5靠近火电厂焚化炉温度达58度时高频够透，但由于空气中散化杂志过多下潜不足，低频没有欠缺但有反弹的意外惊喜中频可观，人声靠前...//:感觉学到了什么，又好像啥也没学着//: 最喜欢这种认认真真的扯J8蛋,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/12,常乐 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/12,下个月本该是她人生中最美最快乐的时候 难受。血债 血偿,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/11,这讲的是个梦想,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/10,//:人与狗最基本的信任呢//://: 1我的球在哪呢 2卧槽怎么在你手上！！ 3你特么在逗我 4快还给我,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/10,女票生日快乐,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/10,光之巨人迪加奥特曼 //:转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/10,调皮 //:杰伦你怎么这么烦人 //:！！！！！！,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/10,跟小孩儿睡过，半夜就像图三那样,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/10,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/9,后来我原谅了所有人,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/9,这就是婊呀,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/9,真男人从不回头看三分 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/8,脑袋要炸了 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/7,够了。 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/7,真的么 //:… //:快来膜拜押中作文题的男神！（今年天津高考作文题目：范儿）,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/7,我曾不辩日月星辰，仰观天地不朽，等八千岁春，又等八千岁秋。十年，唯愿青山故人皆无恙。 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/6,艺文三考场二排第一 ,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/6,,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/6,转发微博,,,,
一只没有过去和未来的猹,3382933900,m,2015/6/6,not anymore. ,,,,
